award_id,source_award_id,notice_id,procedure_id,lot_id,award_date,award_status,award_value,currency_code,source_id,source_file_id,source_record_id,collected_at
awd_00441,RES-0009,not_0164,pro_0149,lot_00440,2000-01-01,selec-w,16092,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0009,2026-08-19
awd_00442,RES-0010,not_0164,pro_0149,lot_00441,2000-01-01,selec-w,3799.66,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0010,2026-08-19
awd_00443,RES-0011,not_0164,pro_0149,lot_00442,2000-01-01,selec-w,39599.99,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0011,2026-08-19
awd_00444,RES-0012,not_0164,pro_0149,lot_00443,2000-01-01,selec-w,27748.8,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0012,2026-08-19
awd_00445,RES-0013,not_0164,pro_0149,lot_00444,2000-01-01,selec-w,104976,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0013,2026-08-19
awd_00446,RES-0014,not_0164,pro_0149,lot_00445,2000-01-01,selec-w,104976,PLN,src_ted_opendata,file_ted_0164,lot_result:RES-0014,2026-08-19
awd_00447,RES-0001,not_0165,pro_0004,lot_00446,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0165,lot_result:RES-0001,2026-08-19
awd_00448,RES-0001,not_0166,pro_0150,lot_00447,2000-01-01,selec-w,3648365.00,EUR,src_ted_opendata,file_ted_0166,lot_result:RES-0001,2026-08-19
awd_00449,RES-0001,not_0167,pro_0151,lot_00448,2023-12-21,selec-w,2201766.00,EUR,src_ted_opendata,file_ted_0167,lot_result:RES-0001,2026-08-19
awd_00450,RES-0001,not_0168,pro_0152,lot_00449,2000-01-01,selec-w,25789.25,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0001,2026-08-19
awd_00451,RES-0002,not_0168,pro_0152,lot_00450,2000-01-01,selec-w,248793.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0002,2026-08-19
awd_00452,RES-0003,not_0168,pro_0152,lot_00451,2000-01-01,selec-w,461640.84,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0003,2026-08-19
awd_00453,RES-0004,not_0168,pro_0152,lot_00452,2000-01-01,selec-w,924880,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0004,2026-08-19
awd_00454,RES-0005,not_0168,pro_0152,lot_00453,2000-01-01,selec-w,231000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0005,2026-08-19
awd_00455,RES-0006,not_0168,pro_0152,lot_00454,2000-01-01,selec-w,2298,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0006,2026-08-19
awd_00456,RES-0007,not_0168,pro_0152,lot_00455,2000-01-01,selec-w,600,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0007,2026-08-19
awd_00457,RES-0008,not_0168,pro_0152,lot_00456,2000-01-01,selec-w,260870.4,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0008,2026-08-19
awd_00458,RES-0009,not_0168,pro_0152,lot_00457,2000-01-01,selec-w,194400,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0009,2026-08-19
awd_00459,RES-0010,not_0168,pro_0152,lot_00458,2000-01-01,selec-w,32800,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0010,2026-08-19
awd_00460,RES-0011,not_0168,pro_0152,lot_00459,2000-01-01,selec-w,123365,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0011,2026-08-19
awd_00461,RES-0012,not_0168,pro_0152,lot_00460,2000-01-01,selec-w,100000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0012,2026-08-19
awd_00462,RES-0013,not_0168,pro_0152,lot_00461,2000-01-01,selec-w,30000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0013,2026-08-19
awd_00463,RES-0014,not_0168,pro_0152,lot_00462,2000-01-01,selec-w,62000,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0014,2026-08-19
awd_00464,RES-0015,not_0168,pro_0152,lot_00463,2000-01-01,selec-w,1651.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0015,2026-08-19
awd_00465,RES-0016,not_0168,pro_0152,lot_00464,2000-01-01,selec-w,35390,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0016,2026-08-19
awd_00466,RES-0017,not_0168,pro_0152,lot_00465,2000-01-01,selec-w,220740,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0017,2026-08-19
awd_00467,RES-0018,not_0168,pro_0152,lot_00466,2000-01-01,selec-w,38536.5,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0018,2026-08-19
awd_00468,RES-0019,not_0168,pro_0152,lot_00467,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0168,lot_result:RES-0019,2026-08-19
awd_00469,RES-0020,not_0168,pro_0152,lot_00468,2000-01-01,selec-w,40,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0020,2026-08-19
awd_00470,RES-0021,not_0168,pro_0152,lot_00469,2000-01-01,selec-w,45969.6,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0021,2026-08-19
awd_00471,RES-0022,not_0168,pro_0152,lot_00470,2000-01-01,selec-w,117600,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0022,2026-08-19
awd_00472,RES-0023,not_0168,pro_0152,lot_00471,2000-01-01,selec-w,85050,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0023,2026-08-19
awd_00473,RES-0024,not_0168,pro_0152,lot_00472,2000-01-01,selec-w,56392,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0024,2026-08-19
awd_00474,RES-0025,not_0168,pro_0152,lot_00473,2000-01-01,selec-w,129466.68,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0025,2026-08-19
awd_00475,RES-0026,not_0168,pro_0152,lot_00474,2000-01-01,selec-w,1534001.3,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0026,2026-08-19
awd_00476,RES-0027,not_0168,pro_0152,lot_00475,2000-01-01,selec-w,77175,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0027,2026-08-19
awd_00477,RES-0028,not_0168,pro_0152,lot_00476,2000-01-01,selec-w,48282778,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0028,2026-08-19
awd_00478,RES-0029,not_0168,pro_0152,lot_00477,2000-01-01,selec-w,9029574,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0029,2026-08-19
awd_00479,RES-0030,not_0168,pro_0152,lot_00478,2000-01-01,selec-w,1814253.6,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0030,2026-08-19
awd_00480,RES-0031,not_0168,pro_0152,lot_00479,2000-01-01,selec-w,5581112,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0031,2026-08-19
awd_00481,RES-0032,not_0168,pro_0152,lot_00480,2000-01-01,selec-w,2919251.2,PLN,src_ted_opendata,file_ted_0168,lot_result:RES-0032,2026-08-19
awd_00482,RES-0001,not_0169,pro_0153,lot_00481,2024-11-28,selec-w,43124.4,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0001,2026-08-19
awd_00483,RES-0002,not_0169,pro_0153,lot_00482,2024-11-28,selec-w,33323.4,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0002,2026-08-19
awd_00484,RES-0003,not_0169,pro_0153,lot_00483,2024-11-28,selec-w,32670,EUR,src_ted_opendata,file_ted_0169,lot_result:RES-0003,2026-08-19
awd_00485,RES-0001,not_0170,pro_0154,lot_00484,2000-01-01,selec-w,10140,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0001,2026-08-19
awd_00486,RES-0005,not_0170,pro_0154,lot_00488,2000-01-01,selec-w,20990.5,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0005,2026-08-19
awd_00487,RES-0006,not_0170,pro_0154,lot_00489,2000-01-01,selec-w,69381,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0006,2026-08-19
awd_00488,RES-0003,not_0170,pro_0154,lot_00486,2000-01-01,selec-w,77850,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0003,2026-08-19
awd_00489,RES-0002,not_0170,pro_0154,lot_00485,2000-01-01,selec-w,14040,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0002,2026-08-19
awd_00490,RES-0004,not_0170,pro_0154,lot_00487,2000-01-01,selec-w,3400,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0004,2026-08-19
awd_00491,RES-0008,not_0170,pro_0154,lot_00491,2000-01-01,selec-w,11565,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0008,2026-08-19
awd_00492,RES-0007,not_0170,pro_0154,lot_00490,2000-01-01,selec-w,45000,RON,src_ted_opendata,file_ted_0170,lot_result:RES-0007,2026-08-19
awd_00493,RES-0001,not_0171,pro_0155,lot_00492,2000-01-01,selec-w,1197,EUR,src_ted_opendata,file_ted_0171,lot_result:RES-0001,2026-08-19
awd_00494,RES-0001,not_0172,pro_0156,lot_00493,2024-12-30,selec-w,,,src_ted_opendata,file_ted_0172,lot_result:RES-0001,2026-08-19
awd_00495,RES-0000,not_0173,pro_0157,lot_00494,2000-01-01,selec-w,273500.0000,EUR,src_ted_opendata,file_ted_0173,lot_result:RES-0000,2026-08-19
awd_00496,RES-0001,not_0174,pro_0158,lot_00495,2000-01-01,selec-w,114160,EUR,src_ted_opendata,file_ted_0174,lot_result:RES-0001,2026-08-19
awd_00497,RES-0002,not_0174,pro_0158,lot_00496,2000-01-01,selec-w,558375.31,EUR,src_ted_opendata,file_ted_0174,lot_result:RES-0002,2026-08-19
awd_00498,RES-0001,not_0175,pro_0004,lot_00497,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0175,lot_result:RES-0001,2026-08-19
awd_00499,RES-0001,not_0176,pro_0159,lot_00498,2000-01-01,selec-w,3817303,CZK,src_ted_opendata,file_ted_0176,lot_result:RES-0001,2026-08-19
awd_00500,RES-0001,not_0177,pro_0160,lot_00499,2000-01-01,selec-w,20520,EUR,src_ted_opendata,file_ted_0177,lot_result:RES-0001,2026-08-19
awd_00501,RES-0001,not_0178,pro_0161,lot_00500,2000-02-01,selec-w,,,src_ted_opendata,file_ted_0178,lot_result:RES-0001,2026-08-19
awd_00502,RES-0001,not_0179,pro_0162,lot_00501,2024-12-31,selec-w,,,src_ted_opendata,file_ted_0179,lot_result:RES-0001,2026-08-19
awd_00503,RES-0000,not_0180,pro_0163,lot_00502,2000-01-01,selec-w,1348495.2,EUR,src_ted_opendata,file_ted_0180,lot_result:RES-0000,2026-08-19
awd_00504,RES-0001,not_0181,pro_0164,lot_00503,2000-01-01,selec-w,108338,EUR,src_ted_opendata,file_ted_0181,lot_result:RES-0001,2026-08-19
awd_00505,RES-0001,not_0182,pro_0165,lot_00504,2000-01-01,selec-w,641946.04,EUR,src_ted_opendata,file_ted_0182,lot_result:RES-0001,2026-08-19
awd_00506,RES-0002,not_0183,pro_0166,lot_00506,2000-01-01,selec-w,334713.36,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0002,2026-08-19
awd_00507,RES-0001,not_0183,pro_0166,lot_00505,2000-01-01,selec-w,192005.04,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0001,2026-08-19
awd_00508,RES-0003,not_0183,pro_0166,lot_00507,2000-01-01,selec-w,227787.84,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0003,2026-08-19
awd_00509,RES-0004,not_0183,pro_0166,lot_00508,2000-01-01,selec-w,233987.04,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0004,2026-08-19
awd_00510,RES-0005,not_0183,pro_0166,lot_00509,2000-01-01,selec-w,245852.88,RON,src_ted_opendata,file_ted_0183,lot_result:RES-0005,2026-08-19
awd_00511,RES-0001,not_0184,pro_0167,lot_00516,2000-01-01,selec-w,37800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0001,2026-08-19
awd_00512,RES-0002,not_0184,pro_0167,lot_00518,2000-01-01,selec-w,40000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0002,2026-08-19
awd_00513,RES-0003,not_0184,pro_0167,lot_00519,2000-01-01,selec-w,2500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0003,2026-08-19
awd_00514,RES-0004,not_0184,pro_0167,lot_00520,2000-01-01,selec-w,7200,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0004,2026-08-19
awd_00515,RES-0005,not_0184,pro_0167,lot_00525,2000-01-01,selec-w,6000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0005,2026-08-19
awd_00516,RES-0006,not_0184,pro_0167,lot_00521,2000-01-01,selec-w,78000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0006,2026-08-19
awd_00517,RES-0007,not_0184,pro_0167,lot_00523,2000-01-01,selec-w,20000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0007,2026-08-19
awd_00518,RES-0008,not_0184,pro_0167,lot_00528,2000-01-01,selec-w,124500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0008,2026-08-19
awd_00519,RES-0009,not_0184,pro_0167,lot_00529,2000-01-01,selec-w,2640,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0009,2026-08-19
awd_00520,RES-0010,not_0184,pro_0167,lot_00530,2000-01-01,selec-w,10900,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0010,2026-08-19
awd_00521,RES-0011,not_0184,pro_0167,lot_00511,2000-01-01,selec-w,321499.96,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0011,2026-08-19
awd_00522,RES-0012,not_0184,pro_0167,lot_00513,2000-01-01,selec-w,24000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0012,2026-08-19
awd_00523,RES-0013,not_0184,pro_0167,lot_00514,2000-01-01,selec-w,440000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0013,2026-08-19
awd_00524,RES-0014,not_0184,pro_0167,lot_00515,2000-01-01,selec-w,134000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0014,2026-08-19
awd_00525,RES-0015,not_0184,pro_0167,lot_00517,2000-01-01,selec-w,29500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0015,2026-08-19
awd_00526,RES-0016,not_0184,pro_0167,lot_00524,2000-01-01,selec-w,2500,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0016,2026-08-19
awd_00527,RES-0017,not_0184,pro_0167,lot_00527,2000-01-01,selec-w,102300,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0017,2026-08-19
awd_00528,RES-0018,not_0184,pro_0167,lot_00510,2000-01-01,selec-w,58995,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0018,2026-08-19
awd_00529,RES-0019,not_0184,pro_0167,lot_00512,2000-01-01,selec-w,91800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0019,2026-08-19
awd_00530,RES-0020,not_0184,pro_0167,lot_00522,2000-01-01,selec-w,186000,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0020,2026-08-19
awd_00531,RES-0021,not_0184,pro_0167,lot_00526,2000-01-01,selec-w,91800,PLN,src_ted_opendata,file_ted_0184,lot_result:RES-0021,2026-08-19
awd_00532,RES-0001,not_0185,pro_0168,lot_00531,2024-11-29,selec-w,1170780.51,EUR,src_ted_opendata,file_ted_0185,lot_result:RES-0001,2026-08-19
awd_00533,RES-0001,not_0186,pro_0169,lot_00532,2024-12-13,selec-w,366630,EUR,src_ted_opendata,file_ted_0186,lot_result:RES-0001,2026-08-19
awd_00534,RES-0001,not_0187,pro_0170,lot_00533,2000-01-01,selec-w,1075140,PLN,src_ted_opendata,file_ted_0187,lot_result:RES-0001,2026-08-19
awd_00535,RES-0001,not_0188,pro_0171,lot_00534,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0188,lot_result:RES-0001,2026-08-19
awd_00536,RES-0000,not_0189,pro_0172,lot_00535,2000-01-01,selec-w,13565.00,EUR,src_ted_opendata,file_ted_0189,lot_result:RES-0000,2026-08-19
awd_00537,RES-0001,not_0189,pro_0172,lot_00536,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0189,lot_result:RES-0001,2026-08-19
awd_00538,RES-0001,not_0190,pro_0173,lot_00537,2000-01-01,selec-w,377925,EUR,src_ted_opendata,file_ted_0190,lot_result:RES-0001,2026-08-19
awd_00539,RES-0000,not_0191,pro_0174,lot_00538,2000-01-01,selec-w,23185.00,EUR,src_ted_opendata,file_ted_0191,lot_result:RES-0000,2026-08-19
awd_00540,RES-0001,not_0192,pro_0175,lot_00539,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0192,lot_result:RES-0001,2026-08-19
awd_00541,RES-0001,not_0193,pro_0176,lot_00540,1970-01-01,selec-w,456801.60,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0001,2026-08-19
awd_00542,RES-0002,not_0193,pro_0176,lot_00541,1970-01-01,clos-nw,,,src_ted_opendata,file_ted_0193,lot_result:RES-0002,2026-08-19
awd_00543,RES-0003,not_0193,pro_0176,lot_00542,1970-01-01,selec-w,34422.80,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0003,2026-08-19
awd_00544,RES-0004,not_0193,pro_0176,lot_00543,1970-01-01,selec-w,167105,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0004,2026-08-19
awd_00545,RES-0005,not_0193,pro_0176,lot_00544,1970-01-01,selec-w,34878.25,EUR,src_ted_opendata,file_ted_0193,lot_result:RES-0005,2026-08-19
awd_00546,RES-0001,not_0194,pro_0177,lot_00545,2000-01-01,selec-w,71250000.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0001,2026-08-19
awd_00547,RES-0002,not_0194,pro_0177,lot_00546,2000-01-01,selec-w,36750000.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0002,2026-08-19
awd_00548,RES-0003,not_0194,pro_0177,lot_00547,2000-01-01,selec-w,64589250.00,HUF,src_ted_opendata,file_ted_0194,lot_result:RES-0003,2026-08-19
awd_00549,RES-0001,not_0195,pro_0178,lot_00548,2000-01-01,selec-w,2630000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0001,2026-08-19
awd_00550,RES-0002,not_0195,pro_0178,lot_00549,2000-01-01,selec-w,2610000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0002,2026-08-19
awd_00551,RES-0003,not_0195,pro_0178,lot_00550,2000-01-01,selec-w,3450000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0003,2026-08-19
awd_00552,RES-0004,not_0195,pro_0178,lot_00551,2000-01-01,selec-w,2715000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0004,2026-08-19
awd_00553,RES-0005,not_0195,pro_0178,lot_00552,2000-01-01,selec-w,3020000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0005,2026-08-19
awd_00554,RES-0006,not_0195,pro_0178,lot_00553,2000-01-01,selec-w,145000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0006,2026-08-19
awd_00555,RES-0007,not_0195,pro_0178,lot_00554,2000-01-01,selec-w,330000,EUR,src_ted_opendata,file_ted_0195,lot_result:RES-0007,2026-08-19
awd_00556,RES-0001,not_0196,pro_0179,lot_00555,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0196,lot_result:RES-0001,2026-08-19
awd_00557,RES-0002,not_0196,pro_0179,lot_00556,2000-01-01,selec-w,156094.44,PLN,src_ted_opendata,file_ted_0196,lot_result:RES-0002,2026-08-19
awd_00558,RES-0003,not_0196,pro_0179,lot_00557,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0196,lot_result:RES-0003,2026-08-19
awd_00559,RES-0001,not_0197,pro_0180,lot_00558,2000-01-01,selec-w,58364680,CZK,src_ted_opendata,file_ted_0197,lot_result:RES-0001,2026-08-19
awd_00560,RES-0001,not_0198,pro_0181,lot_00559,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0198,lot_result:RES-0001,2026-08-19
awd_00561,RES-0002,not_0198,pro_0181,lot_00559,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0198,lot_result:RES-0002,2026-08-19
awd_00562,RES-0003,not_0198,pro_0181,lot_00559,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0198,lot_result:RES-0003,2026-08-19
awd_00563,RES-0004,not_0198,pro_0181,lot_00560,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0198,lot_result:RES-0004,2026-08-19
awd_00564,RES-0005,not_0198,pro_0181,lot_00560,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0198,lot_result:RES-0005,2026-08-19
awd_00565,RES-0001,not_0199,pro_0182,lot_00561,2000-01-01,selec-w,0,EUR,src_ted_opendata,file_ted_0199,lot_result:RES-0001,2026-08-19
awd_00566,RES-0001,not_0200,pro_0183,lot_00562,2000-01-01,selec-w,2538259.2,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0001,2026-08-19
awd_00567,RES-0002,not_0200,pro_0183,lot_00563,2000-01-01,selec-w,2698099.2,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0002,2026-08-19
awd_00568,RES-0003,not_0200,pro_0183,lot_00564,2000-01-01,selec-w,1382520,PLN,src_ted_opendata,file_ted_0200,lot_result:RES-0003,2026-08-19
awd_00569,RES-0001,not_0201,pro_0184,lot_00565,2024-11-29,selec-w,290158,EUR,src_ted_opendata,file_ted_0201,lot_result:RES-0001,2026-08-19
awd_00570,RES-0001,not_0202,pro_0185,lot_00566,2000-01-01,selec-w,543500,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0001,2026-08-19
awd_00571,RES-0002,not_0202,pro_0185,lot_00567,2000-01-01,selec-w,126000,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0002,2026-08-19
awd_00572,RES-0003,not_0202,pro_0185,lot_00568,2000-01-01,selec-w,68961.2,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0003,2026-08-19
awd_00573,RES-0004,not_0202,pro_0185,lot_00569,2000-01-01,selec-w,101720,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0004,2026-08-19
awd_00574,RES-0005,not_0202,pro_0185,lot_00570,2000-01-01,selec-w,168330,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0005,2026-08-19
awd_00575,RES-0006,not_0202,pro_0185,lot_00571,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0202,lot_result:RES-0006,2026-08-19
awd_00576,RES-0007,not_0202,pro_0185,lot_00572,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0202,lot_result:RES-0007,2026-08-19
awd_00577,RES-0008,not_0202,pro_0185,lot_00573,2000-01-01,selec-w,85610,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0008,2026-08-19
awd_00578,RES-0009,not_0202,pro_0185,lot_00574,2000-01-01,selec-w,19190,PLN,src_ted_opendata,file_ted_0202,lot_result:RES-0009,2026-08-19
awd_00579,RES-0010,not_0202,pro_0185,lot_00575,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0202,lot_result:RES-0010,2026-08-19
awd_00580,RES-0011,not_0202,pro_0185,lot_00576,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0202,lot_result:RES-0011,2026-08-19
awd_00581,RES-0001,not_0203,pro_0186,lot_00577,2000-01-01,selec-w,545646.03,PLN,src_ted_opendata,file_ted_0203,lot_result:RES-0001,2026-08-19
awd_00582,RES-0001,not_0204,pro_0187,lot_00578,2024-12-31,selec-w,,,src_ted_opendata,file_ted_0204,lot_result:RES-0001,2026-08-19
awd_00583,RES-0002,not_0205,pro_0188,lot_00579,2000-01-01,selec-w,1965981.0,CHF,src_ted_opendata,file_ted_0205,lot_result:RES-0002,2026-08-19
awd_00584,RES-0001,not_0206,pro_0189,lot_00580,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0206,lot_result:RES-0001,2026-08-19
awd_00585,RES-0001,not_0207,pro_0190,lot_00581,2000-01-01,selec-w,2363376.96,PLN,src_ted_opendata,file_ted_0207,lot_result:RES-0001,2026-08-19
awd_00586,RES-0001,not_0208,pro_0191,lot_00582,2024-12-16,selec-w,219496.00,EUR,src_ted_opendata,file_ted_0208,lot_result:RES-0001,2026-08-19
awd_00587,RES-0001,not_0209,pro_0192,lot_00583,2000-01-01,selec-w,430000,EUR,src_ted_opendata,file_ted_0209,lot_result:RES-0001,2026-08-19
awd_00588,RES-0002,not_0210,pro_0193,lot_00584,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0210,lot_result:RES-0002,2026-08-19
awd_00589,RES-0005,not_0210,pro_0193,lot_00585,2000-01-01,selec-w,,,src_ted_opendata,file_ted_0210,lot_result:RES-0005,2026-08-19
awd_00590,RES-5862,not_0211,pro_0194,lot_00587,2000-01-01,selec-w,399320.00,EUR,src_ted_opendata,file_ted_0211,lot_result:RES-5862,2026-08-19
awd_00591,RES-0000,not_0212,pro_0195,lot_00588,2000-01-01,selec-w,0.01,EUR,src_ted_opendata,file_ted_0212,lot_result:RES-0000,2026-08-19
awd_00592,RES-0001,not_0213,pro_0004,lot_00589,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0213,lot_result:RES-0001,2026-08-19
awd_00593,RES-0001,not_0214,pro_0196,lot_00590,2024-12-31,selec-w,3173650.00,BGN,src_ted_opendata,file_ted_0214,lot_result:RES-0001,2026-08-19
awd_00594,RES-0000,not_0215,pro_0197,lot_00591,2000-01-01,selec-w,8330617.65,RON,src_ted_opendata,file_ted_0215,lot_result:RES-0000,2026-08-19
awd_00595,RES-0001,not_0216,pro_0198,lot_00592,2000-01-01,selec-w,172368,EUR,src_ted_opendata,file_ted_0216,lot_result:RES-0001,2026-08-19
awd_00596,RES-0002,not_0216,pro_0198,lot_00593,2000-01-01,selec-w,935700,EUR,src_ted_opendata,file_ted_0216,lot_result:RES-0002,2026-08-19
awd_00597,RES-0001,not_0217,pro_0199,lot_00594,2000-01-01,selec-w,960216,PLN,src_ted_opendata,file_ted_0217,lot_result:RES-0001,2026-08-19
awd_00598,RES-0001,not_0218,pro_0200,lot_00595,2024-12-19,selec-w,38477.55,EUR,src_ted_opendata,file_ted_0218,lot_result:RES-0001,2026-08-19
awd_00599,RES-0002,not_0218,pro_0200,lot_00596,2024-12-19,selec-w,220000.00,EUR,src_ted_opendata,file_ted_0218,lot_result:RES-0002,2026-08-19
awd_00600,RES-0003,not_0218,pro_0200,lot_00597,2024-12-19,open-nw,,,src_ted_opendata,file_ted_0218,lot_result:RES-0003,2026-08-19
awd_00601,RES-0004,not_0218,pro_0200,lot_00598,2024-12-19,open-nw,,,src_ted_opendata,file_ted_0218,lot_result:RES-0004,2026-08-19
awd_00602,RES-0001,not_0219,pro_0004,lot_00599,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0219,lot_result:RES-0001,2026-08-19
awd_00603,RES-0001,not_0220,pro_0201,lot_00600,2000-01-01,selec-w,158500,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0001,2026-08-19
awd_00604,RES-0002,not_0220,pro_0201,lot_00601,2000-01-01,selec-w,220000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0002,2026-08-19
awd_00605,RES-0003,not_0220,pro_0201,lot_00602,2000-01-01,selec-w,220000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0003,2026-08-19
awd_00606,RES-0004,not_0220,pro_0201,lot_00603,2000-01-01,selec-w,330000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0004,2026-08-19
awd_00607,RES-0005,not_0220,pro_0201,lot_00604,2000-01-01,clos-nw,,,src_ted_opendata,file_ted_0220,lot_result:RES-0005,2026-08-19
awd_00608,RES-0006,not_0220,pro_0201,lot_00605,2000-01-01,selec-w,440000,PLN,src_ted_opendata,file_ted_0220,lot_result:RES-0006,2026-08-19
